day,campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,account_currency,spend,impressions,reach,frequency,link_clicks,qualified_traffic,adds_to_wishlist,purchase_post_paid,3_second_video_plays,video_p25_watched_actions,video_p50_watched_actions,video_p75_watched_actions,video_p100_watched_actions,attribution_setting,description,headline,website_url,call_to_action_type,image_name,video_name,url_parameters,objective,age,gender
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1 – Kopie,23847124709480319,EUR,0.04,1,1,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1 – Kopie,23847124709480319,EUR,0.24,5,5,1,0,,,,3,1,1,1,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1 – Kopie,23847124709480319,EUR,0.04,5,5,1,0,,,,2,1,1,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.09,4,4,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,5.5,263,261,1.007663,0,2,,,92,28,19,8,3,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.01,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,unknown
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.17,8,8,1,0,,,,4,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,1.7,70,70,1,0,,,,24,7,4,4,3,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.23,3,3,1,0,,,,2,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.27,18,18,1,0,,,,6,2,1,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.02,2,2,1,0,,,,1,1,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.15,4,4,1,0,,,,3,2,1,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.01,1,1,1,0,,,,1,1,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[039]_[Sportkategorien-o2-TV]_[Tennis]_[Gesamt]_[Ab29]_[IG-Feed],23847124710450319,sequence-1_video_square_52s_variante_1,23847124709520319,EUR,0.32,16,16,1,0,,,,7,1,1,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,0.09,2,2,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,8.32,332,329,1.009119,0,5,,,122,30,17,15,11,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,0.07,2,2,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,4.26,141,140,1.007143,1,,,,50,7,3,1,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,0.01,1,1,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,unknown
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,1.23,48,47,1.021277,1,1,1,,18,6,1,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,0.01,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,unknown
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,0.3,12,12,1,0,,,,3,1,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[044]_[Sport-Publisher-o2-TV-Kategorien]_[Motorsport]_[Gesamt]_[Ab29]_[IG-Feed],23847124710480319,sequence-1_video_square_52s_variante_1,23847124709550319,EUR,0.39,26,24,1.083333,0,,,,4,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[IG-Feed],23847124710490319,sequence-1_video_square_52s_variante_1 – Kopie,23847124710150319,EUR,0.04,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[IG-Feed],23847124710490319,sequence-1_video_square_52s_variante_1 – Kopie,23847124710150319,EUR,3.07,121,121,1,0,,,,45,15,6,4,3,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[037]_[Sportkategorien-o2-TV]_[Eishockey]_[Gesamt]_[Ab29]_[IG-Feed],23847124710490319,sequence-1_video_square_52s_variante_1 – Kopie,23847124710150319,EUR,0.32,4,4,1,0,,,,2,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,female
